	go	ontology	name	genes	transcripts	proteins	total	total_CPM
3712	GO:0016029	cellular_component	subrhabdomeral cisterna	2	2	2	2	7
3713	GO:0061753	biological_process	substrate localization to autophagosome	2	2	2	2	7
3714	GO:0006781	biological_process	succinyl-CoA pathway	2	2	2	2	7
3715	GO:0043824	molecular_function	succinylglutamate-semialdehyde dehydrogenase activity	2	2	2	2	7
3716	GO:0050487	molecular_function	sulfoacetaldehyde acetyltransferase activity	2	4	4	4	15
3717	GO:0039557	biological_process	suppression by virus of host IRF7 activity	2	2	2	2	7
3718	GO:0039545	biological_process	suppression by virus of host MAVS activity	2	2	2	2	7
3719	GO:0039540	biological_process	suppression by virus of host RIG-I activity	2	2	2	2	7
3720	GO:0039611	biological_process	suppression by virus of host translation initiation factor activity	2	2	2	2	7
3721	GO:0043924	molecular_function	suramin binding	2	2	2	2	7
3722	GO:0061549	biological_process	sympathetic ganglion development	2	2	2	2	7
3723	GO:0016201	biological_process	synaptic target inhibition	2	2	2	2	7
3724	GO:0070142	biological_process	synaptic vesicle budding	2	2	2	2	7
3725	GO:0070032	cellular_component	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex	2	2	2	2	7
3726	GO:0070033	cellular_component	synaptobrevin 2-SNAP-25-syntaxin-1a-complexin II complex	2	2	2	2	7
3727	GO:0035190	biological_process	syncytial nuclear migration	2	3	3	3	11
3728	GO:0070489	biological_process	T cell aggregation	2	2	1	2	7
3729	GO:0035745	biological_process	T-helper 2 cell cytokine production	2	2	2	2	7
3730	GO:0019529	biological_process	taurine catabolic process	2	4	4	4	15
3731	GO:0015734	biological_process	taurine transport	2	2	1	2	7
3732	GO:0035989	biological_process	tendon development	2	2	2	2	7
3733	GO:0007490	biological_process	tergite morphogenesis	2	2	2	2	7
3734	GO:0002124	biological_process	territorial aggressive behavior	2	5	5	5	18
3735	GO:0050649	molecular_function	testosterone 6-beta-hydroxylase activity	2	2	2	2	7
3736	GO:0030848	molecular_function	threo-3-hydroxyaspartate ammonia-lyase activity	2	2	2	2	7
3737	GO:0002574	biological_process	thrombocyte differentiation	2	2	2	2	7
3738	GO:0045061	biological_process	thymic T cell selection	2	2	2	2	7
3739	GO:0035325	molecular_function	Toll-like receptor binding	2	3	3	3	11
3740	GO:0034505	biological_process	tooth mineralization	2	2	2	2	7
3741	GO:0016710	molecular_function	trans-cinnamate 4-monooxygenase activity	2	2	2	2	7
3742	GO:0035328	cellular_component	transcriptionally silent chromatin	2	2	1	2	7
3743	GO:0070904	biological_process	transepithelial L-ascorbic acid transport	2	2	2	2	7
3744	GO:0009885	molecular_function	transmembrane histidine kinase cytokinin receptor activity	2	2	2	2	7
3745	GO:1904315	molecular_function	transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential	2	3	3	3	11
3746	GO:0000802	cellular_component	transverse filament	2	2	2	2	7
3747	GO:0030696	molecular_function	tRNA (m5U54) methyltransferase activity	2	2	1	2	7
3748	GO:0089715	molecular_function	tRNA m6t6A37 methyltransferase activity	2	2	1	2	7
3749	GO:0032023	biological_process	trypsinogen activation	2	2	1	2	7
3750	GO:0031802	molecular_function	type 5 metabotropic glutamate receptor binding	2	2	2	2	7
3751	GO:0034477	biological_process	U6 snRNA 3-end processing	2	2	2	2	7
16612	GO:0046048	biological_process	UDP metabolic process	2	3	3	3	11
16613	GO:0015210	molecular_function	uracil transmembrane transporter activity	2	2	2	2	7
16614	GO:0015143	molecular_function	urate transmembrane transporter activity	2	2	1	2	7
16615	GO:0033219	molecular_function	urea binding	2	2	2	2	7
16616	GO:0050385	molecular_function	ureidoglycolate lyase activity	2	2	2	2	7
16617	GO:0050388	molecular_function	uronate dehydrogenase activity	2	2	2	2	7
16618	GO:0050608	molecular_function	vanillin dehydrogenase activity	2	3	1	3	11
16619	GO:0005172	molecular_function	vascular endothelial growth factor receptor binding	2	2	2	2	7
16620	GO:0036328	molecular_function	VEGF-C-activated receptor activity	2	2	2	2	7
16621	GO:0099625	biological_process	ventricular cardiac muscle cell membrane repolarization	2	3	3	3	11
16622	GO:0030120	cellular_component	vesicle coat	2	2	2	2	7
16623	GO:0060118	biological_process	vestibular receptor cell development	2	2	2	2	7
16624	GO:0019074	biological_process	viral RNA genome packaging	2	4	3	4	15
16625	GO:0098024	cellular_component	virus tail, fiber	2	2	2	2	7
16626	GO:0035238	biological_process	vitamin A biosynthetic process	2	2	2	2	7
16627	GO:0070279	molecular_function	vitamin B6 binding	2	2	2	2	7
16628	GO:0019842	molecular_function	vitamin binding	2	2	2	2	7
16629	GO:0009110	biological_process	vitamin biosynthetic process	2	2	2	2	7
16630	GO:0047058	molecular_function	vitamin-K-epoxide reductase (warfarin-insensitive) activity	2	2	2	2	7
16631	GO:0022832	molecular_function	voltage-gated channel activity	2	2	1	2	7
16632	GO:0072325	biological_process	vulval cell fate commitment	2	2	1	2	7
16633	GO:0048100	biological_process	wing disc anterior/posterior pattern formation	2	2	2	2	7
16634	GO:0090244	biological_process	Wnt signaling pathway involved in somitogenesis	2	2	2	2	7
16635	GO:0006151	biological_process	xanthine oxidation	2	2	1	2	7
16636	GO:0033914	molecular_function	xylan 1,3-beta-xylosidase activity	2	2	2	2	7
16637	GO:1902341	biological_process	xylitol transport	2	2	2	2	7
16638	GO:0009969	biological_process	xyloglucan biosynthetic process	2	2	2	2	7
16639	GO:0033946	molecular_function	xyloglucan-specific endo-beta-1,4-glucanase activity	2	2	2	2	7
16640	GO:0033950	molecular_function	xyloglucan-specific exo-beta-1,4-glucanase activity	2	2	2	2	7
16641	GO:0046525	molecular_function	xylosylprotein 4-beta-galactosyltransferase activity	2	2	2	2	7
16642	GO:0052662	molecular_function	zeaxanthin epoxidase activity	2	2	1	2	7
16643	GO:0009974	molecular_function	zeinoxanthin epsilon hydroxylase activity	2	2	2	2	7
16644	GO:0140209	biological_process	zinc ion import into endoplasmic reticulum	2	2	2	2	7
16645	GO:0062111	biological_process	zinc ion import into organelle	2	2	2	2	7
16646	GO:0007352	biological_process	zygotic specification of dorsal/ventral axis	2	2	2	2	7
16647	GO:0010295	molecular_function	(+)-abscisic acid 8-hydroxylase activity	1	1	1	1	4
3752	GO:1902609	biological_process	(R)-2-hydroxy-alpha-linolenic acid biosynthetic process	1	1	1	1	4
3753	GO:0043714	molecular_function	(R)-citramalate synthase activity	1	1	1	1	4
3754	GO:0018784	molecular_function	(S)-2-haloacid dehalogenase activity	1	1	1	1	4
3755	GO:0018674	molecular_function	(S)-limonene 3-monooxygenase activity	1	1	1	1	4
3756	GO:0047128	molecular_function	1,2-dehydroreticulinium reductase (NADPH) activity	1	1	1	1	4
3757	GO:0006653	biological_process	1,2-diacyl-sn-glycero-3-phosphocholine metabolic process	1	1	1	1	4
3758	GO:0046428	molecular_function	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	1	1	1	1	4
3759	GO:0047166	molecular_function	1-alkenylglycerophosphoethanolamine O-acyltransferase activity	1	1	1	1	4
3760	GO:0052908	molecular_function	16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase activity	1	1	1	1	4
3761	GO:0047442	molecular_function	17-alpha-hydroxyprogesterone aldolase activity	1	1	1	1	4
3762	GO:0046568	molecular_function	3-methylbutanol:NAD(P) oxidoreductase activity	1	1	1	1	4
3763	GO:0047570	molecular_function	3-oxoadipate enol-lactonase activity	1	1	1	1	4
3764	GO:0047443	molecular_function	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity	1	1	1	1	4
3765	GO:0047106	molecular_function	4-hydroxyphenylacetaldehyde dehydrogenase activity	1	1	1	1	4
3766	GO:0080081	molecular_function	4-methylumbelliferyl-beta-D-glucopyranoside beta-glucosidase activity	1	1	1	1	4
3767	GO:0046196	biological_process	4-nitrophenol catabolic process	1	1	1	1	4
3768	GO:0102395	molecular_function	9-cis-beta-carotene 9,10-cleavage oxygenase activity	1	1	1	1	4
3769	GO:0008882	molecular_function	[glutamate-ammonia-ligase] adenylyltransferase activity	1	1	1	1	4
3770	GO:0047388	molecular_function	[glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	1	1	1	1	4
3771	GO:0015016	molecular_function	[heparan sulfate]-glucosamine N-sulfotransferase activity	1	1	1	1	4
3772	GO:0046345	biological_process	abscisic acid catabolic process	1	1	1	1	4
3773	GO:0090440	molecular_function	abscisic acid transmembrane transporter activity	1	1	1	1	4
3774	GO:0016881	molecular_function	acid-amino acid ligase activity	1	1	1	1	4
3775	GO:0015800	biological_process	acidic amino acid transport	1	2	2	2	7
3776	GO:0102542	molecular_function	aclacinomycin A methylesterase activity	1	1	1	1	4
3777	GO:0102530	molecular_function	aclacinomycin T methylesterase activity	1	1	1	1	4
3778	GO:0048700	biological_process	acquisition of desiccation tolerance in seed	1	1	1	1	4
3779	GO:0002077	biological_process	acrosome matrix dispersal	1	1	1	1	4
3780	GO:0061834	cellular_component	actin filament branch point	1	1	1	1	4
3781	GO:0051695	biological_process	actin filament uncapping	1	1	1	1	4
3782	GO:0000169	biological_process	activation of MAPK activity involved in osmosensory signaling pathway	1	1	1	1	4
3783	GO:0032444	cellular_component	activin responsive factor complex	1	1	1	1	4
3784	GO:0002438	biological_process	acute inflammatory response to antigenic stimulus	1	1	1	1	4
3785	GO:0016411	molecular_function	acylglycerol O-acyltransferase activity	1	2	2	2	7
3786	GO:0034196	biological_process	acylglycerol transport	1	1	1	1	4
3787	GO:0051503	biological_process	adenine nucleotide transport	1	1	1	1	4
3788	GO:0098604	molecular_function	adenosylselenohomocysteinase activity	1	1	1	1	4
3789	GO:0046031	biological_process	ADP metabolic process	1	1	1	1	4
3790	GO:0008713	molecular_function	ADP-heptose-lipopolysaccharide heptosyltransferase activity	1	1	1	1	4
3791	GO:0061104	biological_process	adrenal chromaffin cell differentiation	1	1	1	1	4
3792	GO:0010618	biological_process	aerenchyma formation	1	1	1	1	4
3793	GO:0046222	biological_process	aflatoxin metabolic process	1	1	1	1	4
3794	GO:0001320	biological_process	age-dependent response to reactive oxygen species involved in chronological cell aging	1	1	1	1	4
3795	GO:0047634	molecular_function	agmatine N4-coumaroyltransferase activity	1	1	1	1	4
3796	GO:0018468	molecular_function	alcohol dehydrogenase (acceptor) activity	1	1	1	1	4
3797	GO:0042873	biological_process	aldonate transmembrane transport	1	1	1	1	4
3798	GO:0046921	molecular_function	alpha-(1->6)-fucosyltransferase activity	1	1	1	1	4
3799	GO:0005352	molecular_function	alpha-glucoside:proton symporter activity	1	1	1	1	4
3800	GO:0003828	molecular_function	alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity	1	1	1	1	4
3801	GO:0043102	biological_process	amino acid salvage	1	1	1	1	4
3802	GO:0046348	biological_process	amino sugar catabolic process	1	1	1	1	4
3803	GO:0004812	molecular_function	aminoacyl-tRNA ligase activity	1	1	1	1	4
3804	GO:0018756	molecular_function	ammeline aminohydrolase activity	1	1	1	1	4
3805	GO:0097723	biological_process	amoeboid sperm motility	1	1	1	1	4
3806	GO:0003391	biological_process	amphid sensory organ dendrite retrograde extension	1	1	1	1	4
3807	GO:0047668	molecular_function	amygdalin beta-glucosidase activity	1	1	1	1	4
3808	GO:0019645	biological_process	anaerobic electron transport chain	1	1	1	1	4
3809	GO:0060033	biological_process	anatomical structure regression	1	5	5	5	18
3810	GO:0035475	biological_process	angioblast cell migration involved in selective angioblast sprouting	1	1	1	1	4
3811	GO:0033729	molecular_function	anthocyanidin reductase activity	1	1	1	1	4
3812	GO:0018860	molecular_function	anthranilate-CoA ligase activity	1	1	1	1	4
3813	GO:0002485	biological_process	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-dependent	1	1	1	1	4
3814	GO:0002481	biological_process	antigen processing and presentation of exogenous protein antigen via MHC class Ib, TAP-dependent	1	1	1	1	4
3815	GO:0009557	biological_process	antipodal cell differentiation	1	1	1	1	4
3816	GO:0060414	biological_process	aorta smooth muscle tissue morphogenesis	1	2	2	2	7
3817	GO:1902262	biological_process	apoptotic process involved in blood vessel morphogenesis	1	5	5	5	18
3818	GO:0047675	molecular_function	arabinonate dehydratase activity	1	1	1	1	4
3819	GO:0033167	cellular_component	ARC complex	1	1	1	1	4
3820	GO:0090474	biological_process	arg-arg specific dibasic protein processing	1	1	1	1	4
3821	GO:0015801	biological_process	aromatic amino acid transport	1	1	1	1	4
3822	GO:0017162	molecular_function	aryl hydrocarbon receptor binding	1	1	1	1	4
3823	GO:0047436	molecular_function	arylmalonate decarboxylase activity	1	3	3	3	11
3824	GO:0047297	molecular_function	asparagine-oxo-acid transaminase activity	1	1	1	1	4
3825	GO:0036184	biological_process	asperthecin biosynthetic process	1	1	1	1	4
3826	GO:0090164	biological_process	asymmetric Golgi ribbon formation	1	1	1	1	4
3827	GO:0055060	biological_process	asymmetric neuroblast division resulting in ganglion mother cell formation	1	1	1	1	4
3828	GO:1990590	cellular_component	ATF1-ATF4 transcription factor complex	1	1	1	1	4
3829	GO:1990589	cellular_component	ATF4-CREB1 transcription factor complex	1	1	1	1	4
3830	GO:0015441	molecular_function	ATPase-coupled beta-glucan transporter activity	1	1	1	1	4
3831	GO:0015408	molecular_function	ATPase-coupled ferric iron transmembrane transporter activity	1	1	1	1	4
3832	GO:0055014	biological_process	atrial cardiac muscle cell development	1	1	1	1	4
